-2.152	20
-2.152	20
1.238	2.602
1.238	2.602
2.544	1.442
2.544	1.442
4.300	9.889
4.300	9.889
-0.025	20
-0.025	20
0.499	1.972
0.499	1.972
-1.395	-0.170
-1.395	-0.170
-2.424	-1.068
-2.424	-1.068
3.360	20
3.360	20
2.067	-1.476
2.067	-1.476
1.268	20
1.268	20
2.147	1.595
2.147	1.595
3.273	1000000.000
3.273	1000000.000
3.166	7.424
3.166	7.424
1.403	1.197
1.403	1.197
0.336	-5.471
0.336	-5.471
3.014	7.179
3.014	7.179
0.724	0.450
0.724	0.450
-3.731	-0.390
-3.731	-0.390
1.042	1.429
1.042	1.429
-0.759	0.528
-0.759	0.528
1.356	0.149
1.356	0.149
1.713	1.660
1.713	1.660
1.019	1.758
1.019	1.758
0.816	-1.188
0.816	-1.188
-1.271	20
-1.271	20
-3.987	1.359
-3.987	1.359
0.986	-0.667
0.986	-0.667
0.156	3.220
0.156	3.220
0.526	0.938
0.526	0.938
2.079	0.855
2.079	0.855
0.559	3.505
0.559	3.505
1.817	2.333
1.817	2.333
0.334	20
0.334	20
0.394	-0.252
0.394	-0.252
1.654	18.387
1.654	18.387
-0.018	0.902
-0.018	0.902
0.979	1.378
0.979	1.378
1.948	4.810
1.948	4.810
1.280	1.421
1.280	1.421
-1.471	-3.327
-1.471	-3.327
0.467	0.762
0.467	0.762
1.695	0.780
1.695	0.780
-0.567	2.977
-0.567	2.977
2.539	3.527
2.539	3.527
1.540	-0.496
1.540	-0.496
3.918	20
3.918	20
0.341	1.884
0.341	1.884
-0.747	-3.517
-0.747	-3.517
-1.009	-1.440
-1.009	-1.440
0.972	0.943
0.972	0.943
2.697	2.506
2.697	2.506
0.540	-1.749
0.540	-1.749
0.823	-0.801
0.823	-0.801
0.055	1.309
0.055	1.309
2.889	-1.063
2.889	-1.063
1.863	2.096
1.863	2.096
1.655	1.618
1.655	1.618
1.917	39.944
1.917	39.944
0.784	1.664
0.784	1.664
0.542	20
0.542	20
-1.216	-6.091
-1.216	-6.091
1.170	0.960
1.170	0.960
0.151	-0.140
0.151	-0.140
1.282	1.135
1.282	1.135
1.512	1.683
1.512	1.683
3.743	1.158
3.743	1.158
2.018	2.015
2.018	2.015
-0.617	20
-0.617	20
1.632	-4.900
1.632	-4.900
0.671	1.116
0.671	1.116
-0.684	20
-0.684	20
-0.785	20
-0.785	20
-3.400	-1.567
-3.400	-1.567
-0.642	20
-0.642	20
3.770	56.069
3.770	56.069
0.072	1000000.000
0.072	1000000.000
-0.253	-1.579
-0.253	-1.579
-0.505	8.707
-0.505	8.707
1.485	0.705
1.485	0.705
1.421	2.691
1.421	2.691
-3.693	-0.029
-3.693	-0.029
-1.175	-2.090
-1.175	-2.090
2.099	58.321
2.099	58.321
1.530	1.476
1.530	1.476
-0.600	-2.522
-0.600	-2.522
-2.113	-0.822
-2.113	-0.822
1.349	0.862
1.349	0.862
0.666	1.323
0.666	1.323
-1.769	-1.122
-1.769	-1.122
0.589	0.352
0.589	0.352
0.947	1.696
0.947	1.696
1.440	1.320
1.440	1.320
2.026	1.815
2.026	1.815
-2.733	-0.926
-2.733	-0.926
1.882	3.068
1.882	3.068
1.735	0.292
1.735	0.292
2.571	2.553
2.571	2.553
2.587	2.289
2.587	2.289
1.721	2.241
1.721	2.241
2.206	4.082
2.206	4.082
2.132	3.419
2.132	3.419
2.556	-11.238
2.556	-11.238
1.248	1.079
1.248	1.079
1.478	20
1.478	20
0.000	1.140
0.000	1.140
0.597	1.591
0.597	1.591
1.700	0.716
1.700	0.716
1.441	1.766
1.441	1.766
2.745	20
2.745	20
2.684	17.614
2.684	17.614
-1.574	0.665
-1.574	0.665
1.018	1.280
1.018	1.280
-5.291	6.047
-5.291	6.047
-2.370	20
-2.370	20
1.982	1000000.000
1.982	1000000.000
1.462	-2.601
1.462	-2.601
1.679	1.580
1.679	1.580
-1.947	-4.338
-1.947	-4.338
-0.192	1.018
-0.192	1.018
0.220	20
0.220	20
-3.436	20
-3.436	20
2.116	0.764
2.116	0.764
0.752	0.639
0.752	0.639
20	3.229
20	3.229
1.319	3.027
1.319	3.027
0.489	0.723
0.489	0.723
0.761	0.811
0.761	0.811
-1.415	20
-1.415	20
1.149	0.947
1.149	0.947
0.998	1.999
0.998	1.999
1.308	1.004
1.308	1.004
2.300	-0.758
2.300	-0.758
6.772	-16.278
6.772	-16.278
-0.217	1.501
-0.217	1.501
-1.527	-0.341
-1.527	-0.341
-1.743	0.903
-1.743	0.903
1.957	-0.936
1.957	-0.936
0.870	0.596
0.870	0.596
1.366	1.515
1.366	1.515
0.034	0.110
0.034	0.110
1.252	1.681
1.252	1.681
2.660	2.514
2.660	2.514
1.908	20
1.908	20
1.417	20
1.417	20
2.007	1.015
2.007	1.015
-0.269	1.029
-0.269	1.029
0.257	-0.069
0.257	-0.069
1.445	3.236
1.445	3.236
1.362	3.107
1.362	3.107
-0.515	20
-0.515	20
0.959	0.847
0.959	0.847
2.286	2.501
2.286	2.501
1.631	20
1.631	20
3.372	2.072
3.372	2.072
0.878	-0.808
0.878	-0.808
0.779	3.228
0.779	3.228
1.656	-0.898
1.656	-0.898
1.679	0.928
1.679	0.928
2.516	20
2.516	20
5.416	1000000.000
5.416	1000000.000
0.672	0.889
0.672	0.889
0.438	0.757
0.438	0.757
1.302	0.968
1.302	0.968
0.366	-4.790
0.366	-4.790
-0.127	1.213
-0.127	1.213
-0.348	1.164
-0.348	1.164
2.086	1.959
2.086	1.959
1.816	2.856
1.816	2.856
2.679	20
2.679	20
2.513	20
2.513	20
5.297	8.603
5.297	8.603
0.097	-1.876
0.097	-1.876
-0.485	-1.422
-0.485	-1.422
2.262	20
2.262	20
3.521	20
3.521	20
-1.111	-0.219
-1.111	-0.219
-0.322	2.594
-0.322	2.594
3.555	5.516
3.555	5.516
-0.479	20
-0.479	20
0.465	1.341
0.465	1.341
1.901	0.202
1.901	0.202
0.280	-0.159
0.280	-0.159
2.071	20
2.071	20
1.502	0.033
1.502	0.033
1.992	1.486
1.992	1.486
2.384	1.630
2.384	1.630
1.819	20
1.819	20
0.796	1000000.000
0.796	1000000.000
2.059	2.070
2.059	2.070
2.868	20
2.868	20
0.068	20
0.068	20
0.331	1.090
0.331	1.090
2.031	0.458
2.031	0.458
2.493	0.999
2.493	0.999
-2.626	-5.611
-2.626	-5.611
1.200	-0.569
1.200	-0.569
1.358	0.218
1.358	0.218
1.084	-1.851
1.084	-1.851
-5.018	-9.504
-5.018	-9.504
0.798	0.992
0.798	0.992
1.217	0.524
1.217	0.524
2.199	5.045
2.199	5.045
-0.997	-0.865
-0.997	-0.865
2.210	2.160
2.210	2.160
2.769	1.074
2.769	1.074
2.161	3.704
2.161	3.704
1.699	2.242
1.699	2.242
1.371	20
1.371	20
1.010	1.835
1.010	1.835
0.998	-1.272
0.998	-1.272
1.401	2.368
1.401	2.368
1.762	20
1.762	20
0.680	0.817
0.680	0.817
1.902	-0.195
1.902	-0.195
-0.652	0.851
-0.652	0.851
0.662	1.758
0.662	1.758
1.196	2.007
1.196	2.007
3.813	1.350
3.813	1.350
0.220	1000000.000
0.220	1000000.000
1.411	-2.176
1.411	-2.176
0.646	20
0.646	20
3.339	-0.155
3.339	-0.155
-0.952	20
-0.952	20
0.657	3.399
0.657	3.399
0.873	-0.008
0.873	-0.008
1.766	9.642
1.766	9.642
1.594	2.201
1.594	2.201
1.642	2.278
1.642	2.278
-1.021	-24.405
-1.021	-24.405
-0.660	3.467
-0.660	3.467
1.287	20
1.287	20
2.011	0.430
2.011	0.430
1.329	-0.802
1.329	-0.802
0.599	-0.765
0.599	-0.765
0.875	0.412
0.875	0.412
0.537	-1.006
0.537	-1.006
1.124	20
1.124	20
-1.329	65.179
-1.329	65.179
0.723	0.489
0.723	0.489
0.786	3.266
0.786	3.266
0.887	-2.799
0.887	-2.799
2.046	0.830
2.046	0.830
0.916	1000000.000
0.916	1000000.000
3.373	-3.100
3.373	-3.100
7.519	20
7.519	20
-0.444	0.472
-0.444	0.472
-0.627	0.683
-0.627	0.683
2.859	2.916
2.859	2.916
2.081	56.815
2.081	56.815
0.757	0.927
0.757	0.927
-1.382	2.723
-1.382	2.723
1.587	-1.386
1.587	-1.386
0.812	0.315
0.812	0.315
2.273	-1.870
2.273	-1.870
3.022	22.472
3.022	22.472
0.595	1000000.000
0.595	1000000.000
5.636	20
5.636	20
2.110	0.966
2.110	0.966
1.477	20
1.477	20
0.114	0.561
0.114	0.561
3.505	1.374
3.505	1.374
2.640	-0.212
2.640	-0.212
0.865	2.533
0.865	2.533
-0.817	0.943
-0.817	0.943
-1.611	-1.154
-1.611	-1.154
2.440	20
2.440	20
-2.611	1000000.000
-2.611	1000000.000
0.074	6.746
0.074	6.746
4.051	0.889
4.051	0.889
2.895	1.472
2.895	1.472
0.711	0.107
0.711	0.107
4.965	6.273
4.965	6.273
2.508	2.542
2.508	2.542
1.386	0.840
1.386	0.840
-1.796	-1.361
-1.796	-1.361
0.202	0.413
0.202	0.413
0.268	1000000.000
0.268	1000000.000
0.123	17.619
0.123	17.619
-0.416	20
-0.416	20
0.102	62.084
0.102	62.084
1.165	-16.430
1.165	-16.430
0.745	3.195
0.745	3.195
0.687	1.024
0.687	1.024
2.045	2.133
2.045	2.133
-0.487	2.551
-0.487	2.551
0.504	20
0.504	20
1.809	-8.595
1.809	-8.595
4.114	1000000.000
4.114	1000000.000
1.104	2.467
1.104	2.467
1.305	1.153
1.305	1.153
1.024	0.421
1.024	0.421
-7.660	20
-7.660	20
3.715	1.921
3.715	1.921
0.697	1.558
0.697	1.558
2.341	1.652
2.341	1.652
-0.548	1.111
-0.548	1.111
0.544	0.537
0.544	0.537
0.958	1.885
0.958	1.885
-0.975	0.000
-0.975	0.000
1.357	1.237
1.357	1.237
3.019	20
3.019	20
0.299	-3.078
0.299	-3.078
1.497	2.236
1.497	2.236
4.028	3.507
4.028	3.507
1.886	20
1.886	20
-1.675	-4.405
-1.675	-4.405
4.756	1.997
4.756	1.997
1.143	2.700
1.143	2.700
1.614	1.963
1.614	1.963
3.338	1.027
3.338	1.027
3.402	1000000.000
3.402	1000000.000
2.514	2.660
2.514	2.660
0.037	-2.469
0.037	-2.469
-0.919	-0.668
-0.919	-0.668
2.147	1000000.000
2.147	1000000.000
-2.174	-0.033
-2.174	-0.033
0.227	-0.075
0.227	-0.075
-2.602	0.827
-2.602	0.827
0.814	9.101
0.814	9.101
1.823	4.049
1.823	4.049
1.108	1.072
1.108	1.072
1.054	0.641
1.054	0.641
0.813	1.708
0.813	1.708
1.623	1.795
1.623	1.795
2.629	8.337
2.629	8.337
0.607	1.086
0.607	1.086
1.170	20
1.170	20
0.462	1.125
0.462	1.125
2.455	39.203
2.455	39.203
-2.524	-1.745
-2.524	-1.745
3.629	20
3.629	20
1.371	1000000.000
1.371	1000000.000
0.829	20
0.829	20
0.012	1.814
0.012	1.814
-0.135	1.035
-0.135	1.035
1.315	1.766
1.315	1.766
2.326	2.259
2.326	2.259
0.397	1.571
0.397	1.571
4.231	2.115
4.231	2.115
-0.367	0.524
-0.367	0.524
1.662	1.674
1.662	1.674
-1.057	-3.473
-1.057	-3.473
0.138	20
0.138	20
0.491	-1.135
0.491	-1.135
0.565	5.421
0.565	5.421
0.765	-3.809
0.765	-3.809
1.206	1.878
1.206	1.878
-0.808	0.878
-0.808	0.878
0.988	1.754
0.988	1.754
2.221	20
2.221	20
1.320	20
1.320	20
-1.529	0.199
-1.529	0.199
-0.115	2.923
-0.115	2.923
2.902	1.560
2.902	1.560
2.816	14.786
2.816	14.786
-0.146	1.299
-0.146	1.299
-1.616	0.736
-1.616	0.736
0.889	4.051
0.889	4.051
1.492	0.872
1.492	0.872
4.018	20
4.018	20
2.670	1000000.000
2.670	1000000.000
2.293	1000000.000
2.293	1000000.000
0.882	0.507
0.882	0.507
0.763	1.752
0.763	1.752
2.261	20
2.261	20
-0.773	20
-0.773	20
3.988	2.520
3.988	2.520
-0.926	-0.705
-0.926	-0.705
3.507	4.028
3.507	4.028
0.573	0.952
0.573	0.952
-0.189	4.474
-0.189	4.474
0.897	2.244
0.897	2.244
5.510	0.718
5.510	0.718
1.094	-0.106
1.094	-0.106
0.831	1.192
0.831	1.192
-8.496	20
-8.496	20
-1.325	0.498
-1.325	0.498
2.885	9.283
2.885	9.283
-0.713	20
-0.713	20
1.936	1.419
1.936	1.419
2.491	1.448
2.491	1.448
-0.734	-1.485
-0.734	-1.485
-0.473	20
-0.473	20
2.333	2.571
2.333	2.571
-2.496	-5.814
-2.496	-5.814
1.139	3.663
1.139	3.663
-0.241	0.750
-0.241	0.750
0.926	2.551
0.926	2.551
5.217	2.416
5.217	2.416
3.403	2.055
3.403	2.055
0.992	0.084
0.992	0.084
2.094	0.988
2.094	0.988
-0.306	3.118
-0.306	3.118
2.087	3.924
2.087	3.924
1.442	1.221
1.442	1.221
2.150	2.039
2.150	2.039
1.552	20
1.552	20
1.016	1.269
1.016	1.269
1.264	1.695
1.264	1.695
1.282	0.883
1.282	0.883
-6.693	42.558
-6.693	42.558
2.473	1.939
2.473	1.939
2.977	-0.165
2.977	-0.165
0.692	3.723
0.692	3.723
6.199	3.604
6.199	3.604
1.089	0.305
1.089	0.305
1.718	1.259
1.718	1.259
1.868	3.086
1.868	3.086
20	-7.436
20	-7.436
0.456	20
0.456	20
1.210	-6.229
1.210	-6.229
0.264	-1.659
0.264	-1.659
1.212	-1.173
1.212	-1.173
1.104	-0.184
1.104	-0.184
2.041	20
2.041	20
1.097	1000000.000
1.097	1000000.000
2.720	-0.780
2.720	-0.780
0.981	1.625
0.981	1.625
3.001	1.718
3.001	1.718
2.881	20
2.881	20
8.468	2.217
8.468	2.217
2.848	20
2.848	20
-1.927	20
-1.927	20
3.729	0.218
3.729	0.218
0.676	20
0.676	20
0.366	1000000.000
0.366	1000000.000
0.552	0.733
0.552	0.733
1.429	1000000.000
1.429	1000000.000
1.717	-1.228
1.717	-1.228
1.812	1000000.000
1.812	1000000.000
2.122	-1.423
2.122	-1.423
0.632	20
0.632	20
1.247	-0.352
1.247	-0.352
-2.541	0.000
-2.541	0.000
0.776	20
0.776	20
4.082	2.206
4.082	2.206
0.565	0.785
0.565	0.785
2.482	2.200
2.482	2.200
3.100	-1.337
3.100	-1.337
1.389	2.946
1.389	2.946
2.349	2.291
2.349	2.291
0.774	20
0.774	20
0.827	2.608
0.827	2.608
-1.576	-2.585
-1.576	-2.585
0.632	5.509
0.632	5.509
1.144	1.217
1.144	1.217
1.662	1.603
1.662	1.603
2.346	2.741
2.346	2.741
13.547	49.062
13.547	49.062
-1.808	-2.481
-1.808	-2.481
2.489	20
2.489	20
2.292	0.723
2.292	0.723
2.145	20
2.145	20
1.487	1.312
1.487	1.312
1.606	20
1.606	20
5.803	0.321
5.803	0.321
0.601	0.850
0.601	0.850
-1.411	2.259
-1.411	2.259
1.610	0.924
1.610	0.924
0.246	0.195
0.246	0.195
1.444	39.272
1.444	39.272
1.707	20
1.707	20
-1.909	-0.642
-1.909	-0.642
0.778	11.469
0.778	11.469
1.181	2.077
1.181	2.077
5.118	20
5.118	20
0.099	-0.098
0.099	-0.098
0.806	-3.229
0.806	-3.229
0.011	-1.281
0.011	-1.281
-1.192	1.248
-1.192	1.248
-2.807	0.061
-2.807	0.061
-0.615	60.338
-0.615	60.338
1.525	2.484
1.525	2.484
2.517	1000000.000
2.517	1000000.000
-0.241	-3.132
-0.241	-3.132
-3.598	-2.310
-3.598	-2.310
1.316	0.817
1.316	0.817
-1.435	-1.661
-1.435	-1.661
2.244	2.046
2.244	2.046
2.444	0.211
2.444	0.211
0.131	5.528
0.131	5.528
0.235	0.668
0.235	0.668
-1.993	71.698
-1.993	71.698
1.163	-0.099
1.163	-0.099
2.028	20
2.028	20
-1.700	0.018
-1.700	0.018
4.243	0.145
4.243	0.145
-5.144	20
-5.144	20
3.087	4.978
3.087	4.978
-0.199	-1.344
-0.199	-1.344
-0.022	0.348
-0.022	0.348
0.497	0.039
0.497	0.039
1.995	1.531
1.995	1.531
0.212	-0.269
0.212	-0.269
1.109	0.967
1.109	0.967
-1.304	-2.095
-1.304	-2.095
2.036	1.996
2.036	1.996
0.321	-46.445
0.321	-46.445
-2.061	0.448
-2.061	0.448
0.476	1.876
0.476	1.876
-1.512	0.135
-1.512	0.135
0.353	20
0.353	20
1.763	2.014
1.763	2.014
2.454	-93.308
2.454	-93.308
2.059	4.399
2.059	4.399
1.141	2.193
1.141	2.193
1.670	-0.335
1.670	-0.335
1.789	0.171
1.789	0.171
1.423	1.314
1.423	1.314
0.627	3.176
0.627	3.176
4.814	21.476
4.814	21.476
2.951	1.344
2.951	1.344
-4.336	20
-4.336	20
1.173	0.292
1.173	0.292
2.937	1.065
2.937	1.065
2.446	20
2.446	20
-1.021	0.435
-1.021	0.435
-0.718	2.293
-0.718	2.293
2.557	7.080
2.557	7.080
-0.534	-5.467
-0.534	-5.467
1.570	5.157
1.570	5.157
1.677	-5.283
1.677	-5.283
-0.319	0.348
-0.319	0.348
3.814	20
3.814	20
-0.309	-0.202
-0.309	-0.202
1.477	3.279
1.477	3.279
2.494	0.026
2.494	0.026
0.159	0.267
0.159	0.267
0.011	-0.323
0.011	-0.323
2.980	2.947
2.980	2.947
4.717	6.384
4.717	6.384
3.145	8.492
3.145	8.492
-1.207	-56.032
-1.207	-56.032
0.782	20
0.782	20
0.142	38.606
0.142	38.606
3.218	7.044
3.218	7.044
2.148	1.105
2.148	1.105
0.561	0.114
0.561	0.114
4.199	1.978
4.199	1.978
1.759	1.231
1.759	1.231
-2.095	-1.304
-2.095	-1.304
1.811	-26.815
1.811	-26.815
0.643	20
0.643	20
0.568	2.923
0.568	2.923
1.297	1.646
1.297	1.646
0.560	20
0.560	20
2.205	1.825
2.205	1.825
0.650	1.125
0.650	1.125
-2.230	4.835
-2.230	4.835
0.813	1.132
0.813	1.132
3.247	6.018
3.247	6.018
1.482	1.512
1.482	1.512
-1.471	1.133
-1.471	1.133
1.677	0.266
1.677	0.266
0.096	20
0.096	20
20	0.010
20	0.010
0.792	20
0.792	20
1.232	0.853
1.232	0.853
-3.818	1.372
-3.818	1.372
2.257	1.776
2.257	1.776
0.722	20
0.722	20
1.960	0.487
1.960	0.487
2.085	1.515
2.085	1.515
2.136	-0.745
2.136	-0.745
1.951	2.527
1.951	2.527
1.944	1000000.000
1.944	1000000.000
-0.336	-2.702
-0.336	-2.702
2.192	0.477
2.192	0.477
0.038	-1.239
0.038	-1.239
2.875	-0.215
2.875	-0.215
-1.350	2.531
-1.350	2.531
0.505	20
0.505	20
1.549	2.069
1.549	2.069
1.789	-3.393
1.789	-3.393
6.844	1000000.000
6.844	1000000.000
2.924	4.461
2.924	4.461
-1.013	-0.792
-1.013	-0.792
3.781	20
3.781	20
2.332	19.285
2.332	19.285
0.870	1.088
0.870	1.088
0.609	1.046
0.609	1.046
-2.404	2.818
-2.404	2.818
2.051	1.715
2.051	1.715
-2.686	36.960
-2.686	36.960
2.107	1.847
2.107	1.847
-1.011	-0.425
-1.011	-0.425
3.123	1.727
3.123	1.727
1.800	1.802
1.800	1.802
1.015	0.229
1.015	0.229
1.480	1.964
1.480	1.964
1.505	0.068
1.505	0.068
0.409	0.712
0.409	0.712
1.124	0.064
1.124	0.064
1.757	1.502
1.757	1.502
1.183	5.097
1.183	5.097
-4.127	-0.709
-4.127	-0.709
1.404	1.036
1.404	1.036
1.853	3.951
1.853	3.951
2.316	20
2.316	20
-3.327	20
-3.327	20
0.129	17.503
0.129	17.503
-1.652	20
-1.652	20
2.287	1.585
2.287	1.585
-0.245	-0.651
-0.245	-0.651
-3.527	1.736
-3.527	1.736
-0.184	1.104
-0.184	1.104
2.486	0.882
2.486	0.882
2.963	1.639
2.963	1.639
1.690	1.636
1.690	1.636
-0.506	0.224
-0.506	0.224
1.110	1.599
1.110	1.599
1.432	0.968
1.432	0.968
3.159	0.330
3.159	0.330
1.063	0.646
1.063	0.646
-0.032	1.270
-0.032	1.270
4.770	0.578
4.770	0.578
0.136	20
0.136	20
-0.472	-13.979
-0.472	-13.979
0.608	20
0.608	20
3.813	-46.974
3.813	-46.974
0.729	2.549
0.729	2.549
0.147	2.617
0.147	2.617
1.592	2.491
1.592	2.491
1.447	-4.888
1.447	-4.888
1.780	2.034
1.780	2.034
0.522	20
0.522	20
0.477	0.108
0.477	0.108
0.535	20
0.535	20
1.861	3.799
1.861	3.799
-0.419	1.842
-0.419	1.842
2.030	1000000.000
2.030	1000000.000
1.159	0.727
1.159	0.727
0.988	20
0.988	20
-3.095	34.553
-3.095	34.553
0.870	2.371
0.870	2.371
2.079	1.730
2.079	1.730
1.001	2.677
1.001	2.677
4.618	0.304
4.618	0.304
2.440	1.559
2.440	1.559
0.680	20
0.680	20
7.535	1000000.000
7.535	1000000.000
1.675	1.175
1.675	1.175
1.411	1.704
1.411	1.704
2.419	20
2.419	20
-0.378	20
-0.378	20
0.096	2.066
